Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       4/77641       unsigned char* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [270]
                0.00    0.00   77637/77641       unsigned char* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned char*, unsigned long>(unsigned char*, unsigned long) [123]
[119]    0.0    0.00    0.00   77641         unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [119]
                0.00    0.00   77641/77641       std::iterator_traits<unsigned char*>::iterator_category std::__iterator_category<unsigned char*>(unsigned char* const&) [118]
                0.00    0.00   77641/77641       std::__size_to_integer(unsigned long) [117]
                0.00    0.00   77641/77641       unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag) [116]
-----------------------------------------------
                0.00    0.00   77641/77641       unsigned char* std::__fill_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&, std::random_access_iterator_tag) [116]
[120]    0.0    0.00    0.00   77641         void std::__fill_a<unsigned char*, unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [120]
                0.00    0.00   77641/77641       __gnu_cxx::__enable_if<std::__is_byte<unsigned char>::__value, void>::__type std::__fill_a1<unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [121]
-----------------------------------------------
                0.00    0.00   77641/77641       void std::__fill_a<unsigned char*, unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [120]
[121]    0.0    0.00    0.00   77641         __gnu_cxx::__enable_if<std::__is_byte<unsigned char>::__value, void>::__type std::__fill_a1<unsigned char>(unsigned char*, unsigned char*, unsigned char const&) [121]
-----------------------------------------------
                0.00    0.00   77637/77637       std::vector<unsigned char, std::allocator<unsigned char> >::_M_default_append(unsigned long) [45]
[122]    0.0    0.00    0.00   77637         std::vector<unsigned char, std::allocator<unsigned char> >::_M_check_len(unsigned long, char const*) const [122]
                0.00    0.00  310548/659993      std::vector<unsigned char, std::allocator<unsigned char> >::size() const [73]
                0.00    0.00  155274/310548      std::vector<unsigned char, std::allocator<unsigned char> >::max_size() const [84]
                0.00    0.00   77637/77637       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [130]
-----------------------------------------------
                0.00    0.00   77637/77637       unsigned char* std::__uninitialized_default_n<unsigned char*, unsigned long>(unsigned char*, unsigned long) [128]
[123]    0.0    0.00    0.00   77637         unsigned char* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned char*, unsigned long>(unsigned char*, unsigned long) [123]
                0.00    0.00   77637/77637       unsigned char* std::__addressof<unsigned char>(unsigned char&) [127]
                0.00    0.00   77637/77637       void std::_Construct<unsigned char>(unsigned char*) [126]
                0.00    0.00   77637/77641       unsigned char* std::fill_n<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, unsigned char const&) [119]
-----------------------------------------------
                0.00    0.00   77637/77637       std::vector<unsigned char, std::allocator<unsigned char> >::_M_default_append(unsigned long) [45]
[124]    0.0    0.00    0.00   77637         std::vector<unsigned char, std::allocator<unsigned char> >::_S_relocate(unsigned char*, unsigned char*, unsigned char*, std::allocator<unsigned char>&) [124]
                0.00    0.00   77666/77666       std::vector<unsigned char, std::allocator<unsigned char> >::_S_do_relocate(unsigned char*, unsigned char*, unsigned char*, std::allocator<unsigned char>&, std::integral_constant<bool, true>) [112]
-----------------------------------------------
                0.00    0.00   77637/77637       std::vector<unsigned char, std::allocator<unsigned char> >::_M_default_append(unsigned long) [45]
[125]    0.0    0.00    0.00   77637         std::vector<unsigned char, std::allocator<unsigned char> >::_S_use_relocate() [125]
                0.00    0.00   77666/77666       std::vector<unsigned char, std::allocator<unsigned char> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [113]
-----------------------------------------------
                0.00    0.00   77637/77637       unsigned char* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned char*, unsigned long>(unsigned char*, unsigned long) [123]
[126]    0.0    0.00    0.00   77637         void std::_Construct<unsigned char>(unsigned char*) [126]
                0.00    0.00   77637/77689       operator new(unsigned long, void*) [109]
-----------------------------------------------
                0.00    0.00   77637/77637       unsigned char* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned char*, unsigned long>(unsigned char*, unsigned long) [123]
[127]    0.0    0.00    0.00   77637         unsigned char* std::__addressof<unsigned char>(unsigned char&) [127]
-----------------------------------------------
                0.00    0.00   77637/77637       unsigned char* std::__uninitialized_default_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, std::allocator<unsigned char>&) [129]
[128]    0.0    0.00    0.00   77637         unsigned char* std::__uninitialized_default_n<unsigned char*, unsigned long>(unsigned char*, unsigned long) [128]
                0.00    0.00   77637/77637       unsigned char* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned char*, unsigned long>(unsigned char*, unsigned long) [123]
-----------------------------------------------
                0.00    0.00   77637/77637       std::vector<unsigned char, std::allocator<unsigned char> >::_M_default_append(unsigned long) [45]
[129]    0.0    0.00    0.00   77637         unsigned char* std::__uninitialized_default_n_a<unsigned char*, unsigned long, unsigned char>(unsigned char*, unsigned long, std::allocator<unsigned char>&) [129]
                0.00    0.00   77637/77637       unsigned char* std::__uninitialized_default_n<unsigned char*, unsigned long>(unsigned char*, unsigned long) [128]
-----------------------------------------------
                0.00    0.00   77637/77637       std::vector<unsigned char, std::allocator<unsigned char> >::_M_check_len(unsigned long, char const*) const [122]
[130]    0.0    0.00    0.00   77637         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [130]
-----------------------------------------------
                0.00    0.00     116/116         bool __gnu_cxx::operator!=<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >(__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > > const&, __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > > const&) [144]
[131]    0.0    0.00    0.00     116         __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >::base() const [131]
-----------------------------------------------
                0.00    0.00       6/93          std::__shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > const, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [243]
                0.00    0.00      87/93          std::__shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> >, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [146]
[132]    0.0    0.00    0.00      93         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::~__shared_count() [132]
                0.00    0.00      65/65          std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() [143]
-----------------------------------------------
                0.00    0.00      23/92          std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >* std::__uninitialized_copy<false>::__uninit_copy<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*>(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*) [17]
                0.00    0.00      23/92          std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*>(__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*) [16]
                0.00    0.00      46/92          void std::_Destroy_aux<false>::__destroy<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*>(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*) [36]
[133]    0.0    0.00    0.00      92         std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >* std::__addressof<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >&) [133]
-----------------------------------------------
                0.00    0.00      46/92          std::pair<std::__strip_reference_wrapper<std::decay<int>::type>::__type, std::__strip_reference_wrapper<std::decay<int>::type>::__type> std::make_pair<int, int>(int&&, int&&) [177]
                0.00    0.00      46/92          std::pair<int, int>::pair<int, int, true>(int&&, int&&) [173]
[134]    0.0    0.00    0.00      92         int&& std::forward<int>(std::remove_reference<int>::type&) [134]
-----------------------------------------------
                0.00    0.00      82/82          TestBmp(TestInfo const&) [39]
[135]    0.0    0.00    0.00      82         testing::AssertionResult::~AssertionResult() [135]
                0.00    0.00      82/82          std::unique_ptr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~unique_ptr() [138]
-----------------------------------------------
                0.00    0.00      82/82          TestBmp(TestInfo const&) [39]
[136]    0.0    0.00    0.00      82         testing::AssertionResult::operator bool() const [136]
-----------------------------------------------
                0.00    0.00      82/82          std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_head(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [139]
[137]    0.0    0.00    0.00      82         std::_Head_base<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, false>::_M_head(std::_Head_base<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, false>&) [137]
-----------------------------------------------
                0.00    0.00      82/82          testing::AssertionResult::~AssertionResult() [135]
[138]    0.0    0.00    0.00      82         std::unique_ptr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~unique_ptr() [138]
                0.00    0.00      82/82          std::__uniq_ptr_impl<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_ptr() [140]
-----------------------------------------------
                0.00    0.00      82/82          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*& std::__get_helper<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [141]
[139]    0.0    0.00    0.00      82         std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_head(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [139]
                0.00    0.00      82/82          std::_Head_base<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, false>::_M_head(std::_Head_base<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, false>&) [137]
-----------------------------------------------
                0.00    0.00      82/82          std::unique_ptr<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~unique_ptr() [138]
[140]    0.0    0.00    0.00      82         std::__uniq_ptr_impl<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_ptr() [140]
                0.00    0.00      82/82          std::tuple_element<0ul, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::type& std::get<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [142]
-----------------------------------------------
                0.00    0.00      82/82          std::tuple_element<0ul, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::type& std::get<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [142]
[141]    0.0    0.00    0.00      82         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*& std::__get_helper<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [141]
                0.00    0.00      82/82          std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_head(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [139]
-----------------------------------------------
                0.00    0.00      82/82          std::__uniq_ptr_impl<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_ptr() [140]
[142]    0.0    0.00    0.00      82         std::tuple_element<0ul, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::type& std::get<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [142]
                0.00    0.00      82/82          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*& std::__get_helper<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::default_delete<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [141]
-----------------------------------------------
                0.00    0.00      65/65          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::~__shared_count() [132]
[143]    0.0    0.00    0.00      65         std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release() [143]
-----------------------------------------------
                0.00    0.00      29/58          TestBmp(TestInfo const&) [39]
                0.00    0.00      29/58          std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*>(__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*) [16]
[144]    0.0    0.00    0.00      58         bool __gnu_cxx::operator!=<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >(__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > > const&, __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > > const&) [144]
                0.00    0.00     116/116         __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >::base() const [131]
-----------------------------------------------
                0.00    0.00      29/58          TestBmp(TestInfo const&) [39]
                0.00    0.00      29/58          bool std::operator!=<std::vector<unsigned char, std::allocator<unsigned char> > >(std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > > const&, decltype(nullptr)) [162]
[145]    0.0    0.00    0.00      58         std::__shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> >, (__gnu_cxx::_Lock_policy)2>::operator bool() const [145]
-----------------------------------------------
                0.00    0.00      58/58          std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > >::~shared_ptr() [158]
[146]    0.0    0.00    0.00      58         std::__shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> >, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [146]
                0.00    0.00      87/93          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::~__shared_count() [132]
-----------------------------------------------
                0.00    0.00      23/46          TestBmp(TestInfo const&) [39]
                0.00    0.00      23/46          std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*>(__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*) [16]
[147]    0.0    0.00    0.00      46         __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >::operator++() [147]
-----------------------------------------------
                0.00    0.00      23/46          TestBmp(TestInfo const&) [39]
                0.00    0.00      23/46          std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*>(__gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*) [16]
[148]    0.0    0.00    0.00      46         __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >::operator*() const [148]
-----------------------------------------------
                0.00    0.00      46/46          std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl&&) [169]
[149]    0.0    0.00    0.00      46         std::remove_reference<std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl&>::type&& std::move<std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl&>(std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl&) [149]
-----------------------------------------------
                0.00    0.00      46/46          void std::_Construct<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const&>(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const&) [4]
[150]    0.0    0.00    0.00      46         std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const& std::forward<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const&>(std::remove_reference<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const&>::type&) [150]
-----------------------------------------------
                0.00    0.00      23/46          std::pair<std::__strip_reference_wrapper<std::decay<std::pair<int, int> >::type>::__type, std::__strip_reference_wrapper<std::decay<std::vector<unsigned char, std::allocator<unsigned char> > >::type>::__type> std::make_pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >(std::pair<int, int>&&, std::vector<unsigned char, std::allocator<unsigned char> >&&) [176]
                0.00    0.00      23/46          std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> >, true>(std::pair<int, int>&&, std::vector<unsigned char, std::allocator<unsigned char> >&&) [172]
[151]    0.0    0.00    0.00      46         std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [151]
-----------------------------------------------
                0.00    0.00      23/46          std::pair<std::__strip_reference_wrapper<std::decay<std::pair<int, int> >::type>::__type, std::__strip_reference_wrapper<std::decay<std::vector<unsigned char, std::allocator<unsigned char> > >::type>::__type> std::make_pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >(std::pair<int, int>&&, std::vector<unsigned char, std::allocator<unsigned char> >&&) [176]
                0.00    0.00      23/46          std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> >, true>(std::pair<int, int>&&, std::vector<unsigned char, std::allocator<unsigned char> >&&) [172]
[152]    0.0    0.00    0.00      46         std::vector<unsigned char, std::allocator<unsigned char> >&& std::forward<std::vector<unsigned char, std::allocator<unsigned char> > >(std::remove_reference<std::vector<unsigned char, std::allocator<unsigned char> > >::type&) [152]
-----------------------------------------------
                0.00    0.00      19/38          std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::initializer_list<unsigned char>, std::allocator<unsigned char> const&) [59]
